id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income,cityURL,county_original,latstr,lonstr,county
covenant-disc-golf-course,Covenant Disc Golf Course,Palm Bay,Florida,32907,9,,28.010609600000002,-80.73060749999998,no,none,FL,32907,20610,943145,USA,45761.52353226589,Palm%20Bay,Brevard County,28.010609600000002,-80.73060749999998,Brevard County
palm-bay-regional-disc-golf-course,Palm Bay Regional Disc Golf Course,Palm Bay,Florida,32907,18,3.0,27.9990119,-80.7296406,no,none,FL,32907,20610,943145,USA,45761.52353226589,Palm%20Bay,Brevard County,27.9990119,-80.7296406,Brevard County
crossroads-disc-golf-course,Crossroads Disc Golf Course,New Smyrna Beach,Florida,32168,9,,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476,New%20Smyrna%20Beach,Volusia County,29.0696349,-80.9844615,Volusia County
doris-leeper-disc-golf-course,Doris Leeper Disc Golf Course,New Smyrna,Florida,32168,18,5.0,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476,New%20Smyrna,Volusia County,29.0696349,-80.9844615,Volusia County
holland-park,Holland Park,New Smyrna Beach,Florida,32168,18,,29.0209208,-80.9600835,no,none,FL,32168,14070,1014048,USA,72071.64179104476,New%20Smyrna%20Beach,Volusia County,29.0209208,-80.9600835,Volusia County
south-glencoe-disc-golf-course,South Glencoe Disc Golf Course,New Smyrna Beach,Florida,32168,18,,28.9938735,-80.96436369999998,no,none,FL,32168,14070,1014048,USA,72071.64179104476,New%20Smyrna%20Beach,Volusia County,28.9938735,-80.96436369999998,Volusia County
crosswynde-dgc,Crosswynde Disc Golf Course,Tampa,Florida,33619,9,,27.960763,-82.31017109999998,no,none,FL,33619,17570,664190,USA,37802.50426863973,Tampa,Hillsborough County,27.960763,-82.31017109999998,Hillsborough County
cypress-point-park-disc-golf-course,Cypress Point Park Disc Golf Course,Tampa,Florida,33067,18,4.0,27.950731199999996,-82.5439709,no,none,FL,33067,12970,1767270,USA,136258.28835774862,Tampa,Hillsborough County,27.950731199999996,-82.5439709,Hillsborough County
cypress-preserve-park,Cypress Preserve Park,Sunrise,Florida,33351,9,3.0,26.171658899999997,-80.2701386,no,none,FL,33351,18630,847317,USA,45481.32045088567,Sunrise,Broward County,26.171658899999997,-80.2701386,Broward County
defunk-disco,DeFunk Disco,DeFuniak Springs,Florida,32433,18,5.0,30.742901300000003,-86.1246284,no,none,FL,32433,6300,261825,USA,41559.52380952382,DeFuniak%20Springs,Walton County,30.742901300000003,-86.1246284,Walton County
diamond-disc-golf-challenge,Diamond Disc Golf Challenge,Pensacola,Florida,32502,9,,30.40927760000001,-87.224508,no,none,FL,32502,2110,206726,USA,97974.4075829384,Pensacola,Escambia County,30.40927760000001,-87.224508,Escambia County
st-lucie-village-heritage-park,Donald B. Moore Preserve,Fort Pierce,Florida,34946,9,,27.5078908,-80.3464079,no,none,FL,34946,2860,114082,USA,39888.81118881119,Fort%20Pierce,Saint Lucie County,27.5078908,-80.3464079,St. Lucie County
dreher-park,Dreher Park ,WPB,Florida,33405,18,5.0,26.6655994,-80.06958420000002,no,none,FL,33405,9770,797462,USA,81623.54145342887,WPB,Palm Beach County,26.6655994,-80.06958420000002,Palm Beach County
easterlin-park,Easterlin Park,Ft. Lauderdale,Florida,33309,18,3.0,26.1712822,-80.16091159999998,no,none,FL,33309,20340,909157,USA,44697.9842674533,Ft.%20Lauderdale,Broward County,26.1712822,-80.16091159999998,Broward County
ed-austin-park-fore-palms-disc-golf-course,Ed Austin Park (Fore Palms Disc Golf Course),Jacksonville,Florida,32225,24,3.0,30.365592499999998,-81.5068395,no,none,FL,32225,28950,2090505,USA,72210.88082901554,Jacksonville,Duval County,30.365592499999998,-81.5068395,Duval County
edward-medard-disc-golf-park,Edward Medard Disc Golf Park,Plant City,Florida,33567,18,4.0,27.928437899999995,-82.1621429,no,none,FL,33567,4650,258540,USA,55600.0,Plant%20City,Hillsborough County,27.928437899999995,-82.1621429,Hillsborough County
embrey-riddle-university-disc-golf-course,Embrey-Riddle University Disc Golf Course,Daytona Beach,Florida,32114,9,,29.201686300000002,-81.0408868,no,none,FL,32114,13010,393962,USA,30281.4757878555,Daytona%20Beach,Volusia County,29.201686300000002,-81.0408868,Volusia County
tuscawilla-park,Tuscawilla Park,Daytona Beach,Florida,32114,18,4.0,29.1998394,-81.04008309999998,no,none,FL,32114,13010,393962,USA,30281.4757878555,Daytona%20Beach,Volusia County,29.1998394,-81.04008309999998,Volusia County
estero-disc-golf-course,Estero Disc Golf Course,Estero,Florida,33928,18,3.0,26.428415700000002,-81.8016828,no,none,FL,33928,13340,1556716,USA,116695.35232383807,Estero,Lee County,26.428415700000002,-81.8016828,Lee County
extension-park,Extension Park,Cantonment,Florida,32533,9,,30.5425784,-87.2992838,no,none,FL,32533,13830,882697,USA,63824.80115690528,Cantonment,Escambia County,30.5425784,-87.2992838,Escambia County
f-burton-smith-park,F. Burton Smith Park,Cocoa,Florida,32926,23,4.0,28.366301,-80.85714300000002,no,none,FL,32926,10580,557698,USA,52712.4763705104,Cocoa,Brevard County,28.366301,-80.85714300000002,Brevard County
fat-point-brewing,Fat Point Brewing,Punta Gorda,Florida,33950,1,,26.9420397,-82.02930090000002,no,none,FL,33950,11530,1141823,USA,99030.61578490892,Punta%20Gorda,Charlotte County,26.9420397,-82.02930090000002,Charlotte County
south-county-regional-park,South County Regional Park,Punta Gorda,Florida,33950,18,,26.9332425,-82.03884959999998,no,none,FL,33950,11530,1141823,USA,99030.61578490892,Punta%20Gorda,Charlotte County,26.9332425,-82.03884959999998,Charlotte County
ferry-park,Ferry Park,Fort Walton Beach,Florida,32548,18,3.0,30.41903730000001,-86.5981891,no,none,FL,32548,11490,633784,USA,55159.617058311575,Fort%20Walton%20Beach,Okaloosa County,30.41903730000001,-86.5981891,Okaloosa County
floral-park,Floral Park,Floral City,Florida,34436,19,4.0,28.722065999999998,-82.30507490000002,no,none,FL,34436,3230,157235,USA,48679.56656346749,Floral%20City,Citrus County,28.722065999999998,-82.30507490000002,Citrus County
florida-state-university-reservation,Florida State University Reservation,Tallahassee,Florida,32310,9,,30.401150899999998,-84.33625079999999,no,none,FL,32310,6210,219600,USA,35362.31884057971,Tallahassee,Leon County,30.401150899999998,-84.33625079999999,Leon County
forrest-hills-disc-golf-and-country-club,Forest Hills Disc Golf and Country Club,Hoiliday,Florida,34690,18,,28.176021600000002,-82.7279205,no,none,FL,34690,6130,222550,USA,36305.05709624796,Hoiliday,Pasco County,28.176021600000002,-82.7279205,Pasco County
forest-park-0,Forest Park,Port Saint Joe,Florida,32456,9,,29.8003223,-85.292695,no,none,FL,32456,3230,247686,USA,76682.9721362229,Port%20Saint%20Joe,Gulf County,29.8003223,-85.292695,Gulf County
franz-ross-park,Franz Ross Park,Port Charlotte,Florida,33948,9,,27.0086697,-82.1298807,no,none,FL,33948,8210,419519,USA,51098.53836784409,Port%20Charlotte,Charlotte County,27.0086697,-82.1298807,Charlotte County
murdock-baptist-church-dgc,Murdock Baptist Church Disc Golf Course,Port Charlotte,Florida,33948,5,,27.0030135,-82.144593,no,none,FL,33948,8210,419519,USA,51098.53836784409,Port%20Charlotte,Charlotte County,27.0030135,-82.144593,Charlotte County
fsu-panama-city,FSU Panama City,Panama City,Florida,32405,18,,30.1895048,-85.72319350000002,no,none,FL,32405,11880,710216,USA,59782.49158249157,Panama%20City,Bay County,30.1895048,-85.72319350000002,Bay County
g-t-bray-park-disc-golf-course,G T Bray Park Disc Golf Course,Bradenton,Florida,34209,18,,27.475462899999997,-82.6155423,no,none,FL,34209,16590,1416391,USA,85376.19047619047,Bradenton,Manatee County,27.475462899999997,-82.6155423,Manatee County
gator-links-nla,Gator Links at NLA,Milton,Florida,32583,18,4.0,30.6060135,-87.0736322,no,none,FL,32583,10760,603602,USA,56096.84014869889,Milton,Santa Rosa County,30.6060135,-87.0736322,Santa Rosa County
pirates-cove-nla,Pirates Cove at NLA,Milton,Florida,32583,9,,30.606303600000004,-87.0745572,no,none,FL,32583,10760,603602,USA,56096.84014869889,Milton,Santa Rosa County,30.606303600000004,-87.0745572,Santa Rosa County
gordy-road,Gordy Road Preserve Disc Golf Course,Fort Pierce,Florida,34945,27,4.0,27.397907,-80.397805,no,none,FL,34945,2100,133324,USA,63487.61904761905,Fort%20Pierce,Saint Lucie County,27.397907,-80.397805,St. Lucie County
halpatiokee-disc-golf-course,Halpatiokee Disc Golf Course,Stuart,Florida,34997,10,,27.104093300000002,-80.257592,no,none,FL,34997,21470,1781467,USA,82974.70889613414,Stuart,Martin County,27.104093300000002,-80.257592,Martin County
hammock-park,Hammock Park,Dunedin,Florida,34698,9,4.0,28.032774100000005,-82.7812694,no,none,FL,34698,18990,1382427,USA,72797.63033175355,Dunedin,Pinellas County,28.032774100000005,-82.7812694,Pinellas County
havana-springs-resort-disc-golf-course,Havana Springs Resort Disc Golf Course,Havana,Florida,32333,12,,30.611069399999995,-84.4704415,no,none,FL,32333,5440,285356,USA,52455.14705882352,Havana,Gadsden County,30.611069399999995,-84.4704415,Gadsden County
heritage-park-and-gardens-disc-golf-course,Heritage Park and Gardens Disc Golf Course,Live Oak,Florida,32064,9,,30.2869751,-82.9737473,no,none,FL,32064,2960,122714,USA,41457.43243243243,Live%20Oak,Suwannee County,30.2869751,-82.9737473,Suwannee County
heritage-park-dgc-0,Heritage Park Disc Golf Course,Perry,Florida,32347,9,,30.122040999999996,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591,Perry,Taylor County,30.122040999999996,-83.584384,Taylor County
bulldog-dgc,The Bulldog DGC,Perry,Florida,32347,9,,30.122040999999996,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591,Perry,Taylor County,30.122040999999996,-83.584384,Taylor County
hidden-oaks-disc-golf-course,Hidden Oaks Disc Golf Course,Lakeland,Florida,33813,18,5.0,27.9249943,-81.9573678,no,none,FL,33813,16700,1591960,USA,95326.94610778443,Lakeland,Polk County,27.9249943,-81.9573678,Polk County
historical-virginia-key-beach-park,Historic Virginia Key Beach Park,Virginia Key,Florida,33149,9,2.0,25.7351393,-80.1566212,no,none,FL,33149,5360,1818558,USA,339283.20895522385,Virginia%20Key,Miami-Dade County,25.7351393,-80.1566212,Miami-Dade County
hitzman-optimist-disc-golf-course,Hitzman Optimist Disc Golf Course,Pensacola,Florida,32504,9,4.0,30.488124,-87.1814233,no,none,FL,32504,11150,770129,USA,69069.86547085202,Pensacola,Escambia County,30.488124,-87.1814233,Escambia County
holloway-park-disc-golf-course,Holloway Park Disc Golf Course,Lakeland,Florida,33803,18,,28.0079125,-81.9114498,no,none,FL,33803,13210,1063487,USA,80506.20741862226,Lakeland,Polk County,28.0079125,-81.9114498,Polk County
hollyland-park,Hollyland Park,Holly Hill,Florida,32117,9,3.0,29.2442537,-81.04107490000001,no,none,FL,32117,12360,426533,USA,34509.142394822,Holly%20Hill,Volusia County,29.2442537,-81.04107490000001,Volusia County
homestead-air-reserve-park,Homestead Air Reserve Park,Homestead,Florida,33032,18,4.0,25.5123763,-80.3904598,no,none,FL,33032,24990,965831,USA,38648.69947979192,Homestead,Miami-Dade County,25.5123763,-80.3904598,Miami-Dade County
house-trees,House of Trees,Newberry,Florida,32669,18,3.0,29.6533976,-82.6267345,no,none,FL,32669,6950,607443,USA,87401.87050359714,Newberry,Alachua County,29.6533976,-82.6267345,Alachua County
jack-mclean-park,Jack McLean Park,Tallahassee,Florida,32305,24,,30.4077153,-84.2692616,no,none,FL,32305,8590,302122,USA,35171.362048894065,Tallahassee,Leon County,30.4077153,-84.2692616,Leon County
jonesville-park,Jonesville Park,Gainesville,Florida,32606,18,4.0,29.6840821,-82.4935496,no,none,FL,32606,11530,957869,USA,83076.2359063313,Gainesville,Alachua County,29.6840821,-82.4935496,Alachua County
kathryn-abby-hanna-park,Kathryn Abbey Hanna Park,Jacksonville,Florida,32233,9,2.0,30.3709252,-81.4067718,no,none,FL,32233,12120,1234653,USA,101869.0594059406,Jacksonville,Duval County,30.3709252,-81.4067718,Duval County
kendall-indian-hammocks-park-east,Kendall Indian Hammocks Park (East),Miami (Kendall),Florida,33176,18,2.0,25.6940179,-80.37310459999998,no,none,FL,33176,25820,2419073,USA,93689.89155693262,Miami%20(Kendall),Miami-Dade County,25.6940179,-80.37310459999998,Miami-Dade County
kendall-indian-hammocks-park-west,Kendall Indian Hammocks Park (West),Miami (Kendall),Florida,33176,18,3.0,25.6940179,-80.37310459999998,no,none,FL,33176,25820,2419073,USA,93689.89155693262,Miami%20(Kendall),Miami-Dade County,25.6940179,-80.37310459999998,Miami-Dade County
kenny-dixon-sports-complex,Kenny Dixon Sports Complex,Bushnell,Florida,33513,9,,28.6665067,-82.1267101,no,none,FL,33513,4810,238977,USA,49683.367983367985,Bushnell,Sumter County,28.6665067,-82.1267101,Sumter County
kiwanis-hobart-park,Kiwanis Hobart Park,Vero Beach,Florida,32967,9,,27.732812699999997,-80.44168,no,none,FL,32967,11480,891519,USA,77658.44947735191,Vero%20Beach,Indian River County,27.732812699999997,-80.44168,Indian River County
lake-aurora-christian-camp,Lake Aurora Christian Camp,Lake Wales,Florida,33898,18,3.0,27.882791499999996,-81.4671173,no,none,FL,33898,6650,368062,USA,55347.66917293232,Lake%20Wales,Polk County,27.882791499999996,-81.4671173,Polk County
champions-pointe-lake-hiawatha-preserve-blue-tees,Lake Hiawatha Preserve,Clermont,Florida,34711,18,,28.570369899999996,-81.7806196,no,none,FL,34711,30930,2064074,USA,66733.72130617524,Clermont,Lake County,28.570369899999996,-81.7806196,Lake County
lake-okahumpka-park,Lake Okahumpka Park,WIldwood,Florida,34785,9,,28.832960800000002,-82.0050021,no,none,FL,34785,5420,268582,USA,49553.87453874538,WIldwood,Sumter County,28.832960800000002,-82.0050021,Sumter County
lake-wauburg,Lake Wauburg,Gainesville (Micanopy),Florida,32667,18,3.0,29.526267999999998,-82.304764,no,none,FL,32667,1780,129189,USA,72578.08988764048,Gainesville%20(Micanopy),Alachua County,29.526267999999998,-82.304764,Alachua County
lakeview-park,Lakeview Park,Sarasota,Florida,34241,18,3.0,27.2897965,-82.42908249999998,no,none,FL,34241,7280,789404,USA,108434.61538461538,Sarasota,Sarasota County,27.2897965,-82.42908249999998,Sarasota County
lakewood-park-0,Lakewood Park Regional Park ,Fort Pierce,Florida,34952,18,,27.539488399999996,-80.4118854,no,none,FL,34952,20340,997227,USA,49027.876106194686,Fort%20Pierce,Saint Lucie County,27.539488399999996,-80.4118854,St. Lucie County
rotary-park-2,Rotary Park,Port St. Lucie,Florida,34952,9,4.0,27.294997600000002,-80.2903495,no,none,FL,34952,20340,997227,USA,49027.876106194686,Port%20St.%20Lucie,Saint Lucie County,27.294997600000002,-80.2903495,St. Lucie County
lewis-lake-disc-golf-macdill-afb,Lewis Lake Disc Golf at MacDill AFB,Tampa,Florida,33621,12,,27.8332446,-82.4839414,no,none,FL,33621,810,45118,USA,55701.23456790124,Tampa,Hillsborough County,27.8332446,-82.4839414,Hillsborough County
liberty-park-2,Liberty Park,Lake Mary,Florida,32746,9,,28.7693034,-81.32187940000001,no,none,FL,32746,21510,2211199,USA,102798.65178986518,Lake%20Mary,Seminole County,28.7693034,-81.32187940000001,Seminole County
limona-disc-golf-course,Limona Disc Golf Course,Brandon,Florida,33510,9,2.0,27.960763,-82.31017109999998,no,none,FL,33510,14170,715089,USA,50464.99647141849,Brandon,Hillsborough County,27.960763,-82.31017109999998,Hillsborough County
lincoln-avenue-park-west-disc-golf-course,Lincoln Avenue Park West Disc Golf Course,Mount Dora,Florida,32757,9,,28.807707699999998,-81.633652,no,none,FL,32757,12920,956974,USA,74069.19504643964,Mount%20Dora,Lake County,28.807707699999998,-81.633652,Lake County
nature-park-dgc-forres-park,Nature Park Disc Golf at Forres Park,Mount Dora,Florida,32757,9,,28.802457,-81.6275872,no,none,FL,32757,12920,956974,USA,74069.19504643964,Mount%20Dora,Lake County,28.802457,-81.6275872,Lake County
malabar-disc-golf,Malabar Disc Golf,Malabar,Florida,32950,18,2.0,27.9977855,-80.5838954,no,none,FL,32950,2270,189135,USA,83319.38325991189,Malabar,Brevard County,27.9977855,-80.5838954,Brevard County
markham-park,Markham Park,Sunrise,Florida,33326,18,5.0,26.127271899999997,-80.3596321,no,none,FL,33326,15790,1460156,USA,92473.4642178594,Sunrise,Broward County,26.127271899999997,-80.3596321,Broward County
mccarty-ranch-preserve-disc-golf-course,McCarty Ranch Preserve Disc Golf Course,Port St. Lucie,Florida,34987,18,,27.235805699999997,-80.4818105,no,none,FL,34987,6230,512237,USA,82221.02728731942,Port%20St.%20Lucie,Saint Lucie County,27.235805699999997,-80.4818105,St. Lucie County
moccasin-creek-disc-golf-course,Moccasin Creek Disc Golf Course,Elkton,Florida,32033,25,5.0,29.769453499999997,-81.45335779999998,no,none,FL,32033,2350,136962,USA,58281.70212765957,Elkton,Saint Johns County,29.769453499999997,-81.45335779999998,St. Johns County
morgan-sports-complex,Morgan Sports Center,Destin,Florida,32541,18,4.0,30.3876907,-86.46127259999999,no,none,FL,32541,10000,1482567,USA,148256.7,Destin,Okaloosa County,30.3876907,-86.46127259999999,Okaloosa County
mosquito-creek,Mosquito Creek ,Sebring,Florida,33875,9,5.0,27.4098249,-81.5377013,no,none,FL,33875,4680,272518,USA,58230.34188034188,Sebring,Highlands County,27.4098249,-81.5377013,Highlands County
muscadine-meadows,Muscadine Meadows,Fort Pierce,Florida,34951,9,,27.5120103,-80.4255455,no,none,FL,34951,6980,341800,USA,48968.48137535816,Fort%20Pierce,Saint Lucie County,27.5120103,-80.4255455,St. Lucie County
nas-pensacola-corry-station,NAS Pensacola Corry Station,Pensacola,Florida,32507,9,,30.402110999999998,-87.28842900000002,no,none,FL,32507,14450,1126869,USA,77984.01384083045,Pensacola,Escambia County,30.402110999999998,-87.28842900000002,Escambia County
nas-whiting-field-disc-golf-course,NAS Whiting Field Disc Golf Course,Milton,Florida,32570,9,3.0,30.6060135,-87.0736322,no,none,FL,32570,14180,738017,USA,52046.332863187585,Milton,Santa Rosa County,30.6060135,-87.0736322,Santa Rosa County
new-world-disc-golf-cecil-field,New World Disc Golf at Cecil Field,Jacksonville,Florida,32221,20,5.0,30.231719899999998,-81.89495840000002,no,none,FL,32221,13880,723964,USA,52158.78962536024,Jacksonville,Duval County,30.231719899999998,-81.89495840000002,Duval County
trinity-baptist-college-red,Trinity Baptist College - Red,Jacksonville,Florida,32221,18,3.0,30.307049199999998,-81.7964312,no,none,FL,32221,13880,723964,USA,52158.78962536024,Jacksonville,Duval County,30.307049199999998,-81.7964312,Duval County
trinity-baptist-college-white,Trinity Baptist College - White,Jacksonville,Florida,32221,18,,30.30936710000001,-81.79647220000003,no,none,FL,32221,13880,723964,USA,52158.78962536024,Jacksonville,Duval County,30.30936710000001,-81.79647220000003,Duval County
north-charlotte-regional-park,North Charlotte Regional Park,Port Charlotte,Florida,33953,18,4.0,27.0125478,-82.17961700000002,no,none,FL,33953,3200,252998,USA,79061.875,Port%20Charlotte,Charlotte County,27.0125478,-82.17961700000002,Charlotte County
north-east-coachman-park,North East Coachman Park,Clearwater,Florida,33765,18,3.0,27.977533,-82.738012,no,none,FL,33765,6860,399447,USA,58228.42565597668,Clearwater,Pinellas County,27.977533,-82.738012,Pinellas County
north-park-2,North Park,Ave Maria,Florida,34142,9,,26.348569199999996,-81.4436923,no,none,FL,34142,10650,440994,USA,41407.887323943665,Ave%20Maria,Collier County,26.348569199999996,-81.4436923,Collier County
north-watertower-park,North Watertower Park,Sarasota,Florida,34236,18,4.0,27.374376399999996,-82.54921970000002,no,none,FL,34236,7220,2341113,USA,324253.87811634346,Sarasota,Sarasota County,27.374376399999996,-82.54921970000002,Sarasota County
northside-park-2,Northside Park,Tallahassee,Florida,32312,9,,30.580053000000003,-84.2709745,no,none,FL,32312,16370,2153529,USA,131553.39034819792,Tallahassee,Leon County,30.580053000000003,-84.2709745,Leon County
northside-park-0,Northside Park,Gainesville,Florida,32653,18,3.0,29.708017699999996,-82.3521155,no,none,FL,32653,6720,614365,USA,91423.36309523806,Gainesville,Alachua County,29.708017699999996,-82.3521155,Alachua County
ocala-greenway-disc-golf-course,Ocala Greenway Disc Golf Course,Ocala,Florida,34472,24,3.0,29.1623668,-82.0324307,no,none,FL,34472,13430,524926,USA,39086.07594936709,Ocala,Marion County,29.1623668,-82.0324307,Marion County
okeeheelee-park,Okeeheelee Park,West Palm Beach,Florida,33413,18,4.0,26.657674699999998,-80.1636528,no,none,FL,33413,8320,408923,USA,49149.39903846153,West%20Palm%20Beach,Palm Beach County,26.657674699999998,-80.1636528,Palm Beach County
oldsmar-dgc,Oldsmar Disc Golf Course,Oldsmar,Florida,34677,18,4.0,28.0402344,-82.6965849,no,none,FL,34677,11600,1038395,USA,89516.81034482758,Oldsmar,Pinellas County,28.0402344,-82.6965849,Pinellas County
orangebrook-country-club,Orangebrook Country Club,Hollywood,Florida,33021,18,,26.006221,-80.173772,no,none,FL,33021,23580,1750791,USA,74248.98218829518,Hollywood,Broward County,26.006221,-80.173772,Broward County
osprey-dgc,Osprey Disc Golf Course,Hurlbert Field,Florida,32544,5,3.0,30.4361963,-86.6849055,no,none,FL,32544,900,29135,USA,32372.222222222223,Hurlbert%20Field,Okaloosa County,30.4361963,-86.6849055,Okaloosa County
shane-kelly-park,Oviedo Disc Golf Course at Shane Kelly Park,Oviedo,Florida,32765,9,2.0,28.6791168,-81.176213,no,none,FL,32765,28600,2300127,USA,80424.02097902099,Oviedo,Seminole County,28.6791168,-81.176213,Seminole County
palm-springs-public-park,Palm Springs Public Park,Naples,Florida,34104,9,,26.1615477,-81.6956041,no,none,FL,34104,12620,814162,USA,64513.62916006339,Naples,Collier County,26.1615477,-81.6956041,Collier County
palmetto-bay-villiage-center,Palmetto Bay Village Center,Palmetto Bay,Florida,33157,21,3.0,25.603609600000002,-80.31154140000002,no,none,FL,33157,32560,2071933,USA,63634.3058968059,Palmetto%20Bay,Miami-Dade County,25.603609600000002,-80.31154140000002,Miami-Dade County
palmetto-trails,Palmetto Trails,Eustis,Florida,32726,18,,28.865774,-81.6689012,no,none,FL,32726,9420,471025,USA,50002.65392781317,Eustis,Lake County,28.865774,-81.6689012,Lake County
peace-community-park,Peace Community Park,Bradenton,Florida,34205,9,,27.472562300000003,-82.5780703,no,none,FL,34205,14900,671273,USA,45051.87919463087,Bradenton,Manatee County,27.472562300000003,-82.5780703,Manatee County
pga-national-park,PGA National Park,Palm Beach Gardens,Florida,33418,18,1.0,26.811920299999997,-80.1364445,no,none,FL,33418,21450,4514235,USA,210453.8461538461,Palm%20Beach%20Gardens,Palm Beach County,26.811920299999997,-80.1364445,Palm Beach County
picnic-island-disc-golf,Picnic Island Disc Golf,Tampa,Florida,33616,18,4.0,27.853489899999996,-82.55204029999999,no,none,FL,33616,7600,518437,USA,68215.3947368421,Tampa,Hillsborough County,27.853489899999996,-82.55204029999999,Hillsborough County
pirate-pointe-disc-golf-course,Pirate Pointe Disc Golf Course ,Fernandina Beach,Florida,32034,9,,30.66968180000001,-81.4625919,no,none,FL,32034,18170,2536836,USA,139616.7308750688,Fernandina%20Beach,Nassau County,30.66968180000001,-81.4625919,Nassau County
plantation-heritage-disc-golf-course,Plantation Heritage Disc Golf Course,Plantation,Florida,33317,18,4.0,26.106748,-80.2308788,no,none,FL,33317,18600,1209252,USA,65013.548387096766,Plantation,Broward County,26.106748,-80.2308788,Broward County
eglin-air-force-base,Post'l Point Disc Golf at Eglin Air Force Base,Eglin Air Force Base,Florida,32542,18,4.0,30.482806300000004,-86.47897840000002,no,none,FL,32542,1540,63114,USA,40983.11688311688,Eglin%20Air%20Force%20Base,Okaloosa County,30.482806300000004,-86.47897840000002,Okaloosa County
radford-dgc,Radford Disc Golf Course,Pensacola,Florida,32508,9,,30.488124,-87.1814233,no,none,FL,32508,1060,33239,USA,31357.547169811318,Pensacola,Escambia County,30.488124,-87.1814233,Escambia County
reed-canal-park-disc-golf-course,Reed Canal Park Disc Golf Course,South Daytona,Florida,32119,18,3.0,29.153674199999998,-81.01573499999998,no,none,FL,32119,10820,474637,USA,43866.63585951941,South%20Daytona,Volusia County,29.153674199999998,-81.01573499999998,Volusia County
river-city-nature-park-alpha,River City Nature Park - Alpha,DeBary,Florida,32713,18,4.0,28.8459115,-81.33277220000002,no,none,FL,32713,10270,689308,USA,67118.59785783838,DeBary,Volusia County,28.8459115,-81.33277220000002,Volusia County
river-city-nature-park-barwick,River City Nature Park - Barwick,DeBary,Florida,32713,18,5.0,28.8459115,-81.33277220000002,no,none,FL,32713,10270,689308,USA,67118.59785783838,DeBary,Volusia County,28.8459115,-81.33277220000002,Volusia County
riverside-church-disc-golf-course,Riverside Church Disc Golf Course,Fort Myers,Florida,33912,18,,26.544483000000003,-81.811541,no,none,FL,33912,9650,1165499,USA,120777.09844559585,Fort%20Myers,Lee County,26.544483000000003,-81.811541,Lee County
riviera-bay-park,Riviera Bay Park,St. Petersburg,Florida,33702,1,,27.846829,-82.628663,no,none,FL,33702,15560,968569,USA,62247.36503856041,St.%20Petersburg,Pinellas County,27.846829,-82.628663,Pinellas County
ronnie-van-zant-memorial,Ronnie Van Zant Memorial,Green Cove Springs,Florida,32043,36,3.0,30.046803000000004,-81.7946795,no,none,FL,32043,16040,1262352,USA,78700.2493765586,Green%20Cove%20Springs,Clay County,30.046803000000004,-81.7946795,Clay County
sawmill-disc-golf-course,Sawmill Disc Golf Course,Ocala,Florida,34482,20,4.0,29.220112100000005,-82.0473285,no,none,FL,34482,8670,519668,USA,59938.638985005775,Ocala,Marion County,29.220112100000005,-82.0473285,Marion County
shady-brook-greenway-park,Shady Brook Greenway Park,Lake Panasoffkee,Florida,33585,9,,28.759482799999997,-82.0961925,no,none,FL,33585,530,27161,USA,51247.16981132076,Lake%20Panasoffkee,Sumter County,28.759482799999997,-82.0961925,Sumter County
showmens-dgc,Showmen's Disc Golf Course,Riverview,Florida,33578,18,,27.866277899999996,-82.3782483,no,none,FL,33578,26140,1486719,USA,56875.24866105585,Riverview,Hillsborough County,27.866277899999996,-82.3782483,Hillsborough County
silent-lake-disc-golf-course,Silent Lake Disc Golf Course,Deerfield Beach,Florida,33442,18,,26.31365030000001,-80.15468790000001,no,none,FL,33442,14410,849040,USA,58920.194309507286,Deerfield%20Beach,Broward County,26.31365030000001,-80.15468790000001,Broward County
southwest-middle-school,Southwest Middle School,Palm Bay,Florida,32909,6,,27.99032110000001,-80.6597518,no,none,FL,32909,16350,783667,USA,47930.70336391436,Palm%20Bay,Brevard County,27.99032110000001,-80.6597518,Brevard County
springfield-disc-golf-course-klutho-park,Springfield Disc Golf Course at Klutho Park,Jacksonville,Florida,32206,18,5.0,30.338015000000002,-81.6574189,no,none,FL,32206,7250,237520,USA,32761.37931034483,Jacksonville,Duval County,30.338015000000002,-81.6574189,Duval County
sun-n-fun-rv-resort,Sun-N-Fun RV Resort,Sarasota,Florida,34240,9,,27.338657899999998,-82.4268063,no,none,FL,34240,6530,1018873,USA,156029.55589586525,Sarasota,Sarasota County,27.338657899999998,-82.4268063,Sarasota County
suncoast-golf-center,Suncoast Golf Center,Sarasota,Florida,34243,9,,27.4027271,-82.5455474,no,none,FL,34243,15440,1110602,USA,71930.18134715025,Sarasota,Manatee County,27.4027271,-82.5455474,Manatee County
sunset-disc-golf-course,Sunset Disc Golf Course,Gulf Breeze,Florida,32561,18,2.0,30.3571695,-87.1787644,no,none,FL,32561,4500,869899,USA,193310.8888888889,Gulf%20Breeze,Santa Rosa County,30.3571695,-87.1787644,Santa Rosa County
