id,name,city,state,zip,holeCount,rating,latitude,longitude,Modified,Comments
aspen-mountain,Aspen Mountain,"Aspen ",Colorado,81611,18,4,39.1862601,-106.818227,no,none
aspen-springs,Aspen Springs,"Aspen Springs ",Colorado,81147,9,,37.26945,-107.0097617,no,none
bailey-disc-golf-course,Bailey Disc Golf Course,"Bailey ",Colorado,80421,20,4,39.4133312,-105.4412079,no,none
baldridge-park,Baldridge Park,"Montrose ",Colorado,81401,18,3,38.4652711,-107.8787507,no,none
beaver-creek-resort,Beaver Creek Resort,"Avon ",Colorado,81620,18,3,39.6042863,-106.5167109,no,none
beaver-meadows-resort-ranch,Beaver Meadows Resort Ranch,"Red Feather Lakes ",Colorado,80545,18,3,40.842073,-105.6521353,no,none
beaver-ranch-bluebird-putting-course,Beaver Ranch - Bluebird Putting Course,"Conifer ",Colorado,80433,20,4,39.5102863,-105.3019008,no,none
beaver-ranch-conifer,Beaver Ranch - Conifer,"Conifer ",Colorado,80433,21,4,39.506826,-105.2982302,no,none
benedict-park,Benedict Park,"Brighton ",Colorado,80601,9,3,39.981129,-104.799305,no,none
bennett-high-school-disc-golf-course,Bennett High School Disc Golf Course,"Bennett ",Colorado,80102,9,,39.7600086,-104.4246618,no,none
bert-ernie-park,Bert & Ernie Park,"Carbondale ",Colorado,81623,9,2,39.4083897,-107.2189213,no,none
big-mine-disc-golf-course,Big Mine Disc Golf Course,"Crested Butte ",Colorado,81224,9,,38.867177,-106.9869271,no,none
birds-nest-disc-park,Bird's Nest Disc Park,"Arvada ",Colorado,80007,24,3,39.8164147,-105.202176,no,none
boltz-jr-high-school,Boltz Jr. High School,"Fort Collins ",Colorado,80525,9,3,40.5425555,-105.0627723,no,none
boulder-valley-community-course,Boulder Valley Community Course,"Boulder ",Colorado,80303,9,,39.9922028,-105.2200686,no,none
bucksnort,BuckSnort,"Pine ",Colorado,80470,28,5,39.4244613,-105.3153179,no,none
buena-vista-disc-golf-course,Buena Vista Disc Golf Course,"Buena Vista ",Colorado,81211,9,5,38.8477782,-106.1253825,no,none
cache-la-poudre-jr-high-disc-golf-course,Cache La Poudre Jr. High Disc Golf Course,"Laporte ",Colorado,80535,9,2,40.6269554,-105.1436876,no,none
caddoa-dgc,Caddoa Disc Golf Course,"Hasty ",Colorado,81044,18,,38.0793862,-103.0318683,no,none
camenisch-park-badlands,Camenisch Park - Badlands,"Federal Heights ",Colorado,80260,18,2,39.8548603,-105.0141018,no,none
camenisch-park-hylands,Camenisch Park - The Hylands,"Denver ",Colorado,80260,18,,39.8548603,-105.0141018,no,none
centennial-park-course,Centennial Park Course,"Cortez ",Colorado,81321,18,,37.3529476,-108.5693398,no,none
central-park-disc-golf-course-2,Central Park Disc Golf Course,"Firestone ",Colorado,80504,18,,40.1448434,-104.9283519,no,none
centre-hills-park,"Centre Hills Park ","Aurora ",Colorado,80011,18,2,39.7141402,-104.7988998,no,none
challenger-point-disc-golf-course,Challenger Point Disc Golf Course,"Crestone ",Colorado,81131,9,,37.9880037,-105.7573222,no,none
cherokee-trail-disc-golf-course,Cherokee Trail Disc Golf Course,"Parker ",Colorado,80134,9,2,39.545448,-104.783058,no,none
cheyenne-mountain-state-park,Cheyenne Mountain State Park,"Colorado Springs ",Colorado,80926,9,,38.7291548,-104.83288,no,none
civic-center-disc-golf-course,Civic Center Disc Golf Course,"West Pueblo ",Colorado,81007,9,,38.2636287,-104.6600086,no,none
clark-centennial-park,Clark Centennial Park,"Longmont ",Colorado,80504,9,4,40.1781912,-105.0855641,no,none
la-junta-disc-golf-course,Clay Hills Disc Golf Course,"La Junta ",Colorado,81050,9,,37.9784442,-103.5529975,no,none
cloman-park,Cloman Park,"Pagosa Springs ",Colorado,81147,18,4,37.2952855,-107.0599916,no,none
colorado-christian-university,Colorado Christian University,"Lakewood ",Colorado,80226,9,,39.7131047,-105.0959323,no,none
colorado-mesa-university-dgc,Colorado Mesa University Disc Golf,"Grand Junction ",Colorado,81501,9,5,39.0539734,-108.5613403,no,none
colorado-mountain-college-leadville,Colorado Mountain College - Leadville,"Leadville ",Colorado,80461,18,4,39.2359845,-106.3029696,no,none
colorado-mountain-college-spring-valley,Colorado Mountain College Spring Valley,"Glenwood Springs ",Colorado,81601,18,,39.4709092,-107.2370962,no,none
colorado-nw-community-college,Colorado NW Community College,"Rangely ",Colorado,81648,9,2,40.0839684,-108.7866413,no,none
confluence-disc-golf-course,Confluence Disc Golf Course,"Delta ",Colorado,81416,18,,38.7506491,-108.0716047,no,none
cottonwood-creek-park,Cottonwood Creek Park,"Colorado Springs ",Colorado,80918,18,3,38.9278141,-104.7566426,no,none
cowboy-disc-golf-course,Cowboy Course,"Swink ",Colorado,81077,18,,38.0136571,-103.6282509,no,none
cross-creek-disc-golf-course,Cross Creek Disc Golf Course,"Gypsum ",Colorado,81637,18,5,39.4912106,-106.8630793,no,none
csu-pueblo,CSU Pueblo,"Pueblo ",Colorado,81001,18,,38.308496,-104.575916,no,none
cumberland-green,Cumberland Green,"Fountain ",Colorado,80817,18,4,38.6928502,-104.6832094,no,none
dakota-ridge-high-school,Dakota Ridge High School,"Littleton ",Colorado,80127,9,,39.6043048,-105.1494696,no,none
delta-county-fairgrounds,Delta County Fairgrounds,"Hotchkiss ",Colorado,81419,18,,38.7970611,-107.7165221,no,none
devils-thumb-ranch-resort-spa,Devil's Thumb Ranch Resort and Spa,"Tabernash ",Colorado,80482,18,,39.9679716,-105.7831853,no,none
disczilla-sports-disc-golf-course,DiscZilla Sports Disc Golf Course,"Peyton ",Colorado,80831,9,,38.9207589,-104.5877568,no,none
double-cabin-disc-golf-course,Double Cabin Disc Golf Course,"Mountain Village ",Colorado,81435,18,,37.93219,-107.8533289,no,none
dragons-breath,Dragons Breath,"Denver ",Colorado,80235,18,,39.5629378,-104.8766439,no,none
dreamtime-ranch,Dreamtime Ranch,"Hartsel ",Colorado,80449,21,,39.0216594,-105.7958419,no,none
dreamtime-ranch-0,Dreamtime Ranch,"Hartsel ",Colorado,80432,21,,39.2859435,-105.8642593,no,none
dry-creek-disc-golf-course-0,Dry Creek Disc Golf Course,"Longmont ",Colorado,80503,18,2,40.144689,-105.166104,no,none
dry-creek-disc-golf-course,Dry Creek Disc Golf Course,"Hayden ",Colorado,81639,9,,40.4879069,-107.2601924,no,none
durango-mountain-resort,Durango Mountain Resort,"Durango ",Colorado,81301,9,,37.6299909,-107.8138996,no,none
easter-seals-disc-golf-course,Easter Seals Disc Golf Course,"Empire ",Colorado,80444,27,4,39.7535209,-105.6564407,no,none
edora-park,Edora Park,"Fort Collins ",Colorado,80525,18,4,40.5641001,-105.0491661,no,none
elk-hill,Elk Hill Disc Golf,"Pagosa Springs ",Colorado,81147,9,,37.2654551,-107.0046402,no,none
epple-park,Epple Park,"Greeley ",Colorado,80631,6,3,40.428622,-104.7504532,no,none
estates-park,Estates Park,"Golden ",Colorado,80401,18,,39.716031,-105.181657,no,none
expo-park,Expo Park,"Aurora ",Colorado,80012,18,3,39.7026432,-104.854218,no,none
falcon-elementary-school-tech,Falcon Elementary School of Tech,"Peyton ",Colorado,80831,9,,38.9266062,-104.6030295,no,none
fehringer-ranch,Fehringer Ranch Park,"Denver ",Colorado,80235,18,3,39.641776,-105.1201134,no,none
fire-mountain-disc-golf-course,Fire Mountain Disc Golf Course,"New Castle ",Colorado,81647,18,,39.5712499,-107.5323017,no,none
flatirons-west-gold-tees,Flatirons West Gold Tees,"Boulder ",Colorado,80303,18,,40.0114135,-105.2204895,no,none
fort-carson-outdoor-recreation,Fort Carson Outdoor Recreation,"Fort Carson ",Colorado,80913,9,1,38.7299332,-104.7766375,no,none
fort-collins-high-school-disc-golf-course,Fort Collins High School Disc Golf Course,"Fort Collins ",Colorado,80525,9,3,40.5641001,-105.0491661,no,none
fort-lewis-college,Fort Lewis College,"Durango ",Colorado,81301,18,2,37.275472,-107.8669339,no,none
fossil-ridge-high-school,Fossil Ridge High School,"Fort Collins ",Colorado,80528,9,,40.5136766,-105.0142553,no,none
frisco-peninsula-rec-area,Frisco Peak One Disc Golf Course,"Frisco ",Colorado,80443,27,3,39.5770602,-106.0774284,no,none
front-range-christian-school-disc-golf-course,Front Range Christian School Disc Golf Course,"Littleton ",Colorado,80128,9,,39.5928322,-105.0702292,no,none
fruita-riverfront-park-disc-golf-course,Fruita Riverfront Park Disc Golf Course,"Fruita ",Colorado,81521,18,,39.168044,-108.7218593,no,none
gateway-canyons-resort-disc-golf,Gateway Canyons Resort Disc Golf,"Gateway ",Colorado,81522,18,,38.6788449,-108.9829571,no,none
ghost-town,Ghost Town,"Russell Gulch ",Colorado,80427,20,4,39.7785989,-105.5369424,no,none
golden-bell-camp-disc-golf-course,Golden Bell Camp Disc Golf Course,"Divide ",Colorado,80814,18,,38.968718,-105.201771,no,none
golden-eagle-disc-golf-course-buckhorn-canyon,Golden Eagle Disc Golf Course at Buckhorn Canyon,"Bellvue ",Colorado,80512,18,5,40.582581,-105.4696485,no,none
grand-park-disc-golf-course,Grand Park Disc Golf Course,"Fraser ",Colorado,80482,18,3,39.9293226,-105.7909027,no,none
green-valley-ranch-disc-golf-course,Green Valley Ranch Disc Golf Course,"Denver ",Colorado,80249,18,3,39.7729307,-104.7448377,no,none
gunnison-elementary-disc-golf-course,Gunnison Elementary Disc Golf Course,"Gunnison ",Colorado,81230,14,,38.52469,-106.963557,no,none
harlow-platts-park,Harlow Platts Park,"Boulder (South Boulder) ",Colorado,80303,9,3,39.9746374,-105.2486266,no,none
harrison-school-disc-golf-course,Harrison School Disc Golf Course,"Canon City ",Colorado,81212,9,,38.465914,-105.2071741,no,none
haybro-red-tail-disc-golf-course,Haybro Red Tail Disc Golf Course,"Steamboat Springs ",Colorado,80467,18,5,40.370511,-106.950162,no,none
heritage-disc-golf-course,Heritage Disc Golf Course,"Fort Collins ",Colorado,80526,6,3,40.5566769,-105.1389716,no,none
hesperus-camp-disc-golf,Hesperus Camp DIsc Golf,"Hesperus ",Colorado,81326,9,,37.2758674,-108.0366668,no,none
hewlett-packard-disc-golf-course,Hewlett-Packard Disc Golf Course,"Fort Collins ",Colorado,80528,9,,40.5260492,-105.0120878,no,none
highland-elementary-school,Highland Elementary School,"Centennial ",Colorado,80121,9,,39.5977393,-104.9800492,no,none
hillside-cmc,Hillside at CMC," Steamboat Springs ",Colorado,80487,9,2,40.4921415,-106.8401258,no,none
hole-sky-disc-golf-course,Hole in the Sky Disc Golf Course,"Eagle ",Colorado,81631,18,4,39.6523544,-106.8403149,no,none
holmes-middle-school,Holmes Middle School,"Colorado Springs ",Colorado,80904,5,,38.8669013,-104.8564529,no,none
homesteaders-park,Homesteaders Park,"Holyoke ",Colorado,80734,9,,40.590163,-102.3039382,no,none
interlocken-east-park,Interlocken (East Park),"Broomfield ",Colorado,80020,9,3,39.92058,-105.1088445,no,none
jenkins-middle-school,Jenkins Middle School,"Colorado Springs ",Colorado,80923,9,,38.9288316,-104.7430013,no,none
johnny-roberts-disc-golf-course,Johnny Roberts Disc Golf Course,"Arvada ",Colorado,80004,18,4,39.8041734,-105.0856214,no,none
ken-caryl-disc-golf-course,Ken Caryl Disc Golf Course,"Littleton ",Colorado,80127,9,3,39.5778503,-105.1175384,no,none
kendall-mountain-disc-golf-course,Kendall Mountain Disc Golf Course,"Silverton ",Colorado,81433,9,,37.8111854,-107.6568195,no,none
lake-creek-village-apartments,Lake Creek Village Apartments,"Edwards ",Colorado,81632,9,1,39.6534256,-106.6213867,no,none
lake-dillon-disc-golf-course,Lake Dillon Disc Golf Course,"Dillon ",Colorado,80435,18,3,39.6106636,-106.0153765,no,none
lake-estes-disc-golf-course,Lake Estes Disc Golf Course,"Estes Park ",Colorado,80517,9,,40.3801193,-105.5110626,no,none
lakewood-dry-gulch,Lakewood Dry Gulch,"Denver ",Colorado,80204,21,,39.734114,-105.0389619,no,none
lancer-links,Lancer Links at Lincoln Middle School,"Fort Collins ",Colorado,80521,9,4,40.5994244,-105.1061185,no,none
las-animas-bent-county-disc-golf-course,Las Animas Bent County Disc Golf Course,"Las Animas ",Colorado,80154,18,,38.0764434,-103.2173272,no,none
lawson-adventure-park,Lawson Adventure Park,"Dumont ",Colorado,80436,18,,39.7624628,-105.6395575,no,none
liberty-pines-disc-golf-course,Liberty Pines Disc Golf Course,"Woodland Park ",Colorado,80863,18,,39.0079954,-105.0466102,no,none
lions-den-disc-golf-course,Lion's Den Disc Golf Course,"Lake George ",Colorado,80827,18,5,38.9838227,-105.3588757,no,none
little-salt-wash-park,Little Salt Wash Park,"Fruita ",Colorado,81521,9,3,39.168044,-108.7218593,no,none
loomiller,Loomiller,"Longmont ",Colorado,80501,9,3,40.1783323,-105.1216709,no,none
loudy-simpson-park-disc-golf-course,Loudy Simpson Park Disc Golf Course,"Craig ",Colorado,81625,9,3,40.4908453,-107.5551666,no,none
louisville-meadows,Louisville Meadows,"Louisville ",Colorado,80027,5,,39.9783958,-105.1576442,no,none
mark-devil-disc-golf-course,Mark of the Devil Disc Golf Course,"Cimarron ",Colorado,81220,20,,38.4424881,-107.5567252,no,none
martin-walworth-disc-golf-grace-presbyterian-church,Martin Walworth Disc Golf at Grace Presbyterian Church,"Highlands Ranch ",Colorado,80125,9,,39.5412002,-105.034846,no,none
matchett-park,Matchett Park,"Grand Junction ",Colorado,81506,18,3,39.0921506,-108.5224856,no,none
matney-park,Matney Park,"Castle Rock ",Colorado,80104,18,2,39.3545876,-104.801918,no,none
mehaffey-park,Mehaffey Park,"Loveland ",Colorado,80538,9,2,40.4178419,-105.1233457,no,none
merino-high-school,Merino High School,"Merino ",Colorado,80741,9,,40.4832829,-103.3568105,no,none
mount-massive-disc-golf-course,Mount Massive Disc Golf Course,"Leadville ",Colorado,80461,9,5,39.2447943,-106.3562901,no,none
mountain-view-adventure-park,Mountain View Adventure Park,"Cripple Creek ",Colorado,80813,18,,38.7372161,-105.1955092,no,none
vista-ridge-disc-golf-course,Mountain Vista High School Disc Golf Course,"Highlands Ranch ",Colorado,80126,9,,39.5225875,-104.9657068,no,none
mountaineer-disc-golf-course,Mountaineer Disc Golf Course,"Gunnison ",Colorado,81230,18,3,38.5525636,-106.9187463,no,none
nicks-soaring-eagle-disc-golf-course,Nick Naples' Soaring Eagles Disc Golf Course,"Woodland Park ",Colorado,80863,9,3,39.0079954,-105.0466102,no,none
north-midway-park,North Midway Park,"Broomfield ",Colorado,80020,9,2,39.92314,-105.0847806,no,none
optimist-disc-golf-course,Optimist Disc Golf Course,"Fort Morgan ",Colorado,80701,27,4,40.2629876,-103.8015823,no,none
ordway-disc-golf-course,Ordway Disc Golf Course,"Ordway ",Colorado,81063,9,,38.2180608,-103.7560606,no,none
oxbow-disc-golf-course,Oxbow Disc Golf Course,"Windsor ",Colorado,80550,12,4,40.4606636,-104.9136656,no,none
palomino-park,Palomino Park Apartments,"Highlands Ranch ",Colorado,80130,9,,39.5578103,-104.9103433,no,none
pessimist-discgolfpark-0,Pessimist DiscGolfPark,"Fort Morgan ",Colorado,80701,18,,40.2629876,-103.8015823,no,none
peterson-air-force-base,Peterson Air Force Base,"Colorado Springs ",Colorado,80929,9,,38.8238616,-104.7000502,no,none
phantom-falls-disc-golf-course,Phantom Falls Disc Golf Course,"Pine ",Colorado,80470,30,4,39.4172782,-105.3330841,no,none
pioneer-park-disc-golf-course-1,Pioneer Park Disc Golf Course,"Evans ",Colorado,80620,9,2,40.3804276,-104.738604,no,none
pioneer-park-disc-golf-course,Pioneer Park Disc Golf Course,"Hot Sulphur Springs ",Colorado,80451,18,3,40.0805292,-106.1014958,no,none
pioneer-park-disc-golf-course-0,Pioneer Park Disc Golf Course,"Sterling ",Colorado,80751,18,3,40.6259325,-103.2451501,no,none
poncha-springs,Poncha Springs,"Poncha Springs ",Colorado,81201,18,4,38.5127752,-106.0772384,no,none
prickly-pines,Prickly Pines,"Elizabeth ",Colorado,80107,18,4,39.3652639,-104.5902616,no,none
pueblo-city-park,Pueblo City Park,"Pueblo ",Colorado,81005,18,4,38.2644051,-104.6537093,no,none
rampart-disc-golf-course,Rampart Disc Golf Course,"Colorado Springs ",Colorado,80920,18,,38.9508529,-104.7758811,no,none
regis-university-disc-golf-course,Regis University Disc Golf Course,"Denver ",Colorado,80221,9,,39.7896087,-105.0302396,no,none
reservoir-hill,Reservoir Hill,"Pagosa Springs ",Colorado,81147,18,4,37.2654551,-107.0046402,no,none
rio-grande-river-retreat,Rio Grande River Retreat,"Monte Vista ",Colorado,81132,18,5,37.6761923,-106.6097498,no,none
river-ranch-disc-golf-course,River Ranch Disc Golf Course,"Johnstown ",Colorado,80534,18,2,40.3907134,-104.9885134,no,none
riverbend-park,Riverbend Park,"Palisade ",Colorado,81526,19,4,39.1008443,-108.3591359,no,none
palmer-lake,Rockin' The Rails,"Palmer Lake ",Colorado,80133,18,4,39.1242113,-104.913104,no,none
round-top-mountain-park,Round Top Mountain Park,"Lake City ",Colorado,81235,18,,38.0299967,-107.3153335,no,none
runyon-elementary-school,Runyon Elementary School,"Littleton ",Colorado,80120,9,,39.5855045,-104.9987258,no,none
sand-creek-disc-golf-course,Sand Creek Disc Golf Course,"Colorado Springs ",Colorado,80915,9,,38.864972,-104.674735,no,none
sandburg-elementary-school,Sandburg Elementary School,"Centennial ",Colorado,80122,9,,39.5903124,-104.9541365,no,none
shining-mountain-main,Shining Mountain - Main,"Woodland Park ",Colorado,80863,18,,39.0186339,-105.0718158,no,none
shining-mountain-serenity-pines,Shining Mountain - Serenity Pines,"Woodland Park ",Colorado,80863,18,,39.0210873,-105.0695264,no,none
shining-mountain-whispering-pines,Shining Mountain - Whispering Pines,"Woodland Park ",Colorado,80863,18,,39.0203082,-105.07037,no,none
silver-spur-disc-golf-course,Silver Spur Disc Golf Course,"Steamboat Springs ",Colorado,80487,18,,40.4638844,-106.7858709,no,none
singletree-dgc,Singletree Disc Golf Course,"Edwards ",Colorado,81632,9,,39.6530294,-106.5874283,no,none
skol-ranch,Skol Ranch Disc Golf Course,"Florissant ",Colorado,80816,18,,38.7635127,-105.3290761,no,none
sky-ranch-lutheran-camp,Sky Ranch Lutheran Camp,"Bellvue ",Colorado,80512,18,,40.580291,-105.603268,no,none
skylinepcc,Skyline/PCC,"Canon City ",Colorado,81212,9,2,38.4418913,-105.2556624,no,none
snow-mountain-ranch-ymca,Snow Mountain Ranch YMCA,"Tabernash ",Colorado,80478,18,4,39.9923627,-105.9280078,no,none
snowmass-ski-resort-red-disc-golf-course,Snowmass Ski Resort Red Disc Golf Course,"Snowmass Village ",Colorado,81615,18,,39.1903602,-106.947666,no,none
snowmass-ski-resort-yellow-disc-golf-course,Snowmass Ski Resort Yellow Disc Golf Course,"Snowmass Village ",Colorado,81615,18,,39.1903602,-106.947666,no,none
south-fork-disc-golf-course,South Fork Disc Golf Course,"South Fork ",Colorado,81154,18,,37.680526,-106.6391796,no,none
southside-park-1,Southside Park,"Trinidad ",Colorado,81082,9,3,37.1574216,-104.5069082,no,none
springvale-park-disc-golf,Springvale Park Disc Golf,"Thornton ",Colorado,80602,18,3,39.9448842,-104.9209463,no,none
stonegate-village-disc-golf-course,Stonegate Village Disc Golf Course,"Parker ",Colorado,80134,10,,39.5292696,-104.8079219,no,none
stoney-ridge-dgc,Stoney Ridge DGC,"Silt ",Colorado,81652,13,,39.5505141,-107.6540669,no,none
sundance-trail-ranch-disc-golf-course,Sundance Trail Ranch Disc Golf Course,"Red Feather Lakes ",Colorado,80545,18,4,40.7658848,-105.4972165,no,none
sunlight-mountain-resort,Sunlight Mountain Resort,"Glenwood Springs ",Colorado,81601,18,,39.3997821,-107.3387647,no,none
superior-rock-creek,Superior Rock Creek,"Superior ",Colorado,80027,9,,39.9269059,-105.150995,no,none
tall-grass-disc-golf-course,Tall Grass Disc Golf Course,"Aurora ",Colorado,80013,9,2,39.6463332,-104.7399542,no,none
tamarac-park,Tamarac Park,"Delta ",Colorado,81416,9,,38.7306748,-108.0639414,no,none
aviary-disc-golf-course,The Aviary Disc Golf Course,"Colorado Springs ",Colorado,80906,18,3,38.7896499,-104.7787399,no,none
doc,The Dock,"Aurora ",Colorado,80011,9,,39.7565349,-104.7732643,no,none
outback-disc-golf-course,The Outback Disc Golf Course,"Greeley ",Colorado,80634,18,4,40.4203071,-104.7868499,no,none
thompson-valley-hs,Thompson Valley High School,"Loveland ",Colorado,80537,9,1,40.387895,-105.1006456,no,none
thunderhead-disc-golf-course,Thunderhead Disc Golf Course,"Steamboat Springs ",Colorado,80477,19,4,40.4638844,-106.7858709,no,none
thunderridge-high-school,ThunderRidge High School,"Highlands Ranch ",Colorado,80129,9,,39.53485,-105.0109921,no,none
timberline-academy-disc-golf-course,Timberline Academy Disc Golf Course,"Durango ",Colorado,81301,18,,37.4495271,-107.8043612,no,none
town-olathe-disc-golf-course,Town of Olathe Disc Golf Course,"Olathe ",Colorado,81425,18,,38.5946164,-107.9735701,no,none
twisted-cedars-disc-golf-course,Twisted Cedars Disc Golf Course,"Trinidad ",Colorado,81082,27,,37.1743711,-104.6482722,no,none
two-mile-high-disc-golf-course,Two Mile High Disc Golf Course,"Fairplay ",Colorado,80440,18,,39.2327452,-105.9903406,no,none
ultra-discgolfpark-anheuser-busch-biergarten,Ultra DiscGolfPark - Anheuser-Busch Biergarten,"Fort Collins ",Colorado,80524,18,,40.6205335,-105.0094454,no,none
university-n-colorado,University of N. Colorado,"Greeley ",Colorado,80639,9,3,40.4096772,-104.6856843,no,none
valmont-disc-park,Valmont Disc Park,"Boulder ",Colorado,80301,18,4,40.028222,-105.2373996,no,none
village-greens-park,Village Greens Park,"Greenwood Village ",Colorado,80111,18,3,39.6363649,-104.8768884,no,none
wahatoya-valley,Wahatoya Valley,"La Veta ",Colorado,81055,18,,37.5087624,-104.9940163,no,none
walnut-hills-park,Walnut Hills Park,"Centennial ",Colorado,80122,9,,39.5891824,-104.8906606,no,none
west-clark-middle-school,Walt Clark Middle School,"Loveland ",Colorado,80537,9,,40.3837779,-105.1134212,no,none
waneka-lake-disc-golf-course,Waneka Lake Disc Golf Course,"Lafayette ",Colorado,80026,9,4,39.994065,-105.108523,no,none
watrous-disc-golf,Watrous Disc Golf,"Brush ",Colorado,80723,9,3,40.2592959,-103.654721,no,none
watson-island-disc-golf-course,Watson Island DIsc Golf Course,"Grand Junction ",Colorado,81501,18,5,39.0539734,-108.5613403,no,none
wellington-east-9-disc-golf,Wellington East 9 Disc Golf,"Wellington ",Colorado,80549,9,3,40.704183,-105.0017701,no,none
wellington-west-9-disc-golf,Wellington West 9 Disc Golf,"Wellington ",Colorado,80549,9,3,40.6854065,-105.0027805,no,none
west-fork,West Fork Disc Golf Course,"Highlands Ranch ",Colorado,80124,18,,39.5515941,-104.9914201,no,none
westcreek-dgc,Westcreek Disc Golf Course,"Parker ",Colorado,80134,18,,39.545448,-104.783058,no,none
westlake-park,Westlake Park,"Grand Junction ",Colorado,81501,5,2,39.0849864,-108.5741453,no,none
widefield-park,Widefield Park,"Colorado Springs ",Colorado,80911,18,3,38.7367444,-104.709601,no,none
willow-creek-park-0,Willow Creek Park,"Lamar ",Colorado,81052,9,3,38.0745975,-102.6140863,no,none
winter-park-resort,Winter Park Resort,"Winter Park ",Colorado,80482,20,,39.8868392,-105.762488,no,none
winter-park-resort-0,Winter Park Resort,"Winter Park ",Colorado,80482,21,4,39.8868392,-105.762488,no,none
wondervu-dgc,Wondervu Disc Golf Course,"Golden ",Colorado,80473,18,,39.9238465,-105.3875589,no,none
wrights-mesa-disc-golf-course,Wright's Mesa Disc Golf Course,"Norwood ",Colorado,81423,9,,38.1258238,-108.2923037,no,none
wyndham-pagosa,Wyndham Pagosa,"Pagosa Springs ",Colorado,81147,6,,37.25956,-107.0701426,no,none
ymca-rockies,YMCA of the Rockies,"Estes Park ",Colorado,80517,18,3,40.3411451,-105.5677031,no,none
alvord-park-disc-golf-course,Alvord Park Disc Golf Course,"Torrington ",Connecticut,6790,9,,41.8278007,-73.1034851,no,none
bittner-park-disc-golf-courae,Bittner Park Disc Golf Course,"Guilford ",Connecticut,6437,18,,41.333209,-72.7087732,no,none
camp-brook-disc-golf-course,Camp Brook Disc Golf Course,"Canaan ",Connecticut,6018,18,4,42.0374313,-73.3249553,no,none
center-springs-park,Center Springs Park,"Manchester ",Connecticut,6040,9,3,41.7761686,-72.5264382,no,none
cranbury-park,Cranbury Park,"Norwalk ",Connecticut,6851,18,4,41.1638306,-73.4049889,no,none
cross-farms,Cross Farms,"Tolland ",Connecticut,6084,18,3,41.8615027,-72.3383806,no,none
crystal-pond-disc-golf-course,Crystal Pond Disc Golf Course,"Woodstock ",Connecticut,6282,18,,41.9177468,-72.0902198,no,none
davis-forest-disc-golf-course,Davis Forest Disc Golf Course,"Brooklyn ",Connecticut,6234,18,3,41.7831388,-71.9056457,no,none
ecker-hill-disc-golf-course,Ecker Hill Disc Golf Course,"Vernon ",Connecticut,6066,18,4,41.843296,-72.4643173,no,none
fairfield-university,Fairfield University,"Fairfield ",Connecticut,6430,18,,41.1588424,-73.2573886,no,none
flying-ace-lufberry-park,Flying Ace at Lufberry Park,"Wallingford ",Connecticut,6492,18,,41.4593956,-72.8403823,no,none
hidden-pond-disc-golf-course,Hidden Pond Disc Golf Course,"Southbury ",Connecticut,6488,9,,41.4936231,-73.178845,no,none
high-plains-disc-golf-course,High Plains Disc Golf Course,"Orange ",Connecticut,6477,9,3,41.2734538,-73.0214966,no,none
hop-brook-disc-golf-course,Hop Brook Disc Golf Course,"Middlebury ",Connecticut,6762,11,1,41.504692,-73.0585174,no,none
keney-park,Keney Park,"Hartford ",Connecticut,6106,18,,41.8059635,-72.6630962,no,none
lisbon-meadows,Lisbon Meadows,"Lisbon ",Connecticut,6351,9,,41.6010915,-72.0178891,no,none
millwood-creek-disc-golf-course,Millwood Creek Disc Golf Course,"Groton ",Connecticut,6355,20,,41.3955889,-71.9846822,no,none
nichols-field-disc-golf-course,Nichols Field Disc Golf Course,"East Haddam ",Connecticut,6423,18,5,41.5164912,-72.4257356,no,none
norbrook-farm-brewery,Norbrook Farm Brewery,"Colebrook ",Connecticut,6098,18,5,41.9904315,-73.1386392,no,none
orenaug-park-disc-golf-course,Orenaug Park Disc Golf Course,"Woodbury ",Connecticut,6798,9,,41.5436119,-73.2062458,no,none
oyster-shell-park,Oyster Shell Park,"Norwalk ",Connecticut,6855,9,,41.1059957,-73.4146829,no,none
page-park,Page Park,"Bristol ",Connecticut,6010,18,3,41.6853043,-72.9254425,no,none
panthorn-park,Panthorn Park,"Southington ",Connecticut,6489,18,4,41.5722013,-72.9113585,no,none
park-city-disc-golf-course-veterans-park,Park City Disc Golf Course at Veteran's Park,"Bridgeport ",Connecticut,6606,18,4,41.2168277,-73.2353237,no,none
pomfret-recreation-disc-golf-course,Pomfret Recreation Disc Golf Course,"Pomfret Center ",Connecticut,6259,9,3,41.8531279,-72.0038517,no,none
rockwell-park-dgc,Rockwell Park Disc Golf Course,"Bristol ",Connecticut,6010,18,4,41.6728407,-72.9657888,no,none
sherwood-island-state-park,Sherwood Island State Park,"Westport ",Connecticut,6880,18,3,41.1248769,-73.3322509,no,none
sunrise-park-0,Sunrise Park,"Suffield ",Connecticut,6078,9,,41.9946406,-72.7254004,no,none
waveny-park-disc-golf,Waveny Park Disc Golf,"New Canaan ",Connecticut,6840,12,,41.1202279,-73.4944391,no,none
west-thompson-lake,West Thompson Lake,"North Grosvenor Dale ",Connecticut,6255,18,5,41.9545775,-71.9030828,no,none
wickham-park-disc-golf-course,Wickham Park Disc Golf Course,"Manchester ",Connecticut,6040,18,4,41.7838208,-72.5781466,no,none
beaver-branch,Beaver Branch,"Townsend ",Delaware,19734,18,,39.4037066,-75.6424631,no,none
