,id,name,city,state_x,zip,holeCount,rating,latitude,longitude,Modified,Comments,state_y,zipcode,total_pop,total_income,country,avg_income
848,bellevue-state-park,Bellevue State Park,Wilmington ,Delaware,19809,18,2.0,39.782112700000006,-75.50017109999999,no,none,DE,19809,7420,493374,USA,66492.45283018867
849,brandywine-creek-state-park,Brandywine Creek State Park,Wilmington ,Delaware,19803,18,4.0,39.8059928,-75.5729623,no,none,DE,19803,11120,1359899,USA,122293.07553956834
850,canby-west,Canby West,Wilmington ,Delaware,19804,18,,39.7352773,-75.5820751,no,none,DE,19804,9300,459243,USA,49380.967741935485
851,cape-henlopen-state-park,Cape Henlopen State Park,Lewes ,Delaware,19958,19,4.0,38.7821424,-75.10325329999999,no,none,DE,19958,14240,1323918,USA,92971.76966292135
852,dover-park,Dover Park,Dover ,Delaware,19901,9,,39.171328,-75.507032,no,none,DE,19901,15480,784695,USA,50690.891472868214
853,greenridge-dgc,Greenridge Disc Golf Course,Newark ,Delaware,19711,19,,39.6992187,-75.6851285,no,none,DE,19711,21910,1934662,USA,88300.41077133731
854,white-clay-creek-state-park,White Clay Creek State Park,Newark ,Delaware,19711,18,,39.712218799999995,-75.7786887,no,none,DE,19711,21910,1934662,USA,88300.41077133731
855,iron-hill,Iron Hill,Newark ,Delaware,19702,18,4.0,39.6834005,-75.7468383,no,none,DE,19702,26720,1710632,USA,64020.65868263473
856,killens-pond-state-park,Killens Pond State Park,Felton  ,Delaware,19943,18,,38.9903497,-75.5452212,no,none,DE,19943,5950,322400,USA,54184.873949579836
857,lums-pond-state-park,Lums Pond State Park,Bear ,Delaware,19701,18,,39.5603194,-75.71906120000001,no,none,DE,19701,21300,1533121,USA,71977.5117370892
858,tony-silicato-memorial-park,Tony Silicato Memorial Park,Milford ,Delaware,19963,9,1.0,38.9357324,-75.4509073,no,none,DE,19963,9830,548036,USA,55751.37334689725
859,trap-pond-state-park,Trap Pond State Park,Laurel ,Delaware,19956,18,,38.525816799999994,-75.47640600000001,no,none,DE,19956,7370,351662,USA,47715.33242876527
860,22nd-st-park,22nd St. Park,Tampa ,Florida,33610,9,3.0,28.0187191,-82.43412540000001,no,none,FL,33610,19310,641627,USA,33227.70585189021
861,65th-infantry-veterans-disc-golf-course,65th Infantry Veterans Disc Golf Course,Kissimmee ,Florida,34743,18,5.0,28.3253248,-81.3476926,no,none,FL,34743,19220,632007,USA,32882.77835587929
862,al-kinsaul-park,A.L. Kinsaul Park,Lynn Haven ,Florida,32444,9,,30.2508336,-85.6612507,no,none,FL,32444,9550,674681,USA,70647.22513089004
863,airport-lakes-disc-golf-course,Airport Lakes Disc Golf Course,Orlando ,Florida,32812,9,3.0,28.460466999999998,-81.31734709999999,no,none,FL,32812,17870,1021337,USA,57153.72132064913
864,alligator-lake-disc-golf-course,Alligator Lake Disc Golf Course,Lake City ,Florida,32025,9,2.0,30.1670317,-82.61586240000001,no,none,FL,32025,7850,347260,USA,44236.94267515924
865,amelia-earhart-park,Amelia Earhart Park,Hialeah ,Florida,33013,18,3.0,25.8847475,-80.2741062,no,none,FL,33013,17690,523224,USA,29577.388355002822
866,ann-dever-park,Ann Dever Park,Englewood ,Florida,34224,18,5.0,26.923688000000002,-82.3131003,no,none,FL,34224,7560,418570,USA,55366.40211640212
867,avalon-park,Avalon Park,Orlando ,Florida,32828,9,1.0,28.511567499999998,-81.15412409999999,no,none,FL,32828,30100,1998014,USA,66379.2026578073
868,azalea-park-disc-golf,Azalea Park Disc Golf,Saint Petersburg ,Florida,33710,9,5.0,27.7862583,-82.73795849999999,no,none,FL,33710,17170,1039229,USA,60525.859056493886
869,bamford-sports-complex,Bamford Sports Complex,Davie ,Florida,33328,6,3.0,26.0729566,-80.2654438,no,none,FL,33328,13800,1579487,USA,114455.57971014493
870,barnett-park-north,Barnett Park - North,Orlando ,Florida,32808,18,3.0,28.5587837,-81.4416097,no,none,FL,32808,23890,657383,USA,27517.07827542905
871,barnett-park-parkside,Barnett Park - Parkside,Orlando ,Florida,32808,18,3.0,28.560951399999997,-81.4421903,no,none,FL,32808,23890,657383,USA,27517.07827542905
872,bay-memorial-park,Bay Memorial Park,Panama City ,Florida,32401,9,,30.1650364,-85.6719411,no,none,FL,32401,8900,429496,USA,48257.97752808989
873,bay-oaks-disc-golf-course,Bay Oaks Disc Golf Course,Fort Myers Beach ,Florida,33931,14,2.0,26.448548,-81.939522,no,none,FL,33931,4300,611206,USA,142140.93023255814
874,bill-frederick-park-turkey-lake-original,Bill Frederick Park at Turkey Lake: The Original,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000001,no,none,FL,32835,21420,1126660,USA,52598.50606909431
875,bill-frederick-park-turkey-lake-woods,Bill Frederick Park at Turkey Lake: The Woods,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000001,no,none,FL,32835,21420,1126660,USA,52598.50606909431
876,bill-frederick-park-t2-turkeynator,Bill Frederick Park; T2-The Turkeynator,Orlando ,Florida,32835,18,4.0,28.507107399999995,-81.48390040000001,no,none,FL,32835,21420,1126660,USA,52598.50606909431
877,bird-bay-disc-golf-course,Bird Bay Disc Golf Course,Venice ,Florida,34285,18,3.0,27.109599600000003,-82.4397363,no,none,FL,34285,8750,826569,USA,94465.02857142856
878,blue-angel-park-oaks-disc-golf-course,Blue Angel Park - Oaks Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.381439399999998,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519
879,blue-angel-park-palmetto-disc-golf-course,Blue Angel Park - Palmetto Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.381439399999998,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519
880,blue-angel-park-pines-disc-golf-course,Blue Angel Park - Pines Disc Golf Course,Pensacola ,Florida,32506,18,4.0,30.381439399999998,-87.4232332,no,none,FL,32506,16520,745301,USA,45115.07263922519
881,bob-gardner-park,Bob Gardner Park,Lakewood Ranch ,Florida,34211,9,4.0,27.474649100000004,-82.4176568,no,none,FL,34211,7430,974966,USA,131220.18842530283
882,boggy-bayou-disc-golf-course,Boggy Bayou Disc Golf Course,Niceville ,Florida,32578,9,4.0,30.5277219,-86.4910912,no,none,FL,32578,16480,1490418,USA,90437.9854368932
883,bonita-springs-recreation-center,Bonita Springs Recreation Center,Bonita Springs ,Florida,34135,18,3.0,26.3495295,-81.7848538,no,none,FL,34135,20790,2209377,USA,106271.13997113996
884,boys-girls-club-sarasota-county,Boys and Girls Club of Sarasota County,Sarasota ,Florida,34237,6,,27.3363647,-82.5074005,no,none,FL,34237,7770,327376,USA,42133.33333333333
885,payne-park-0,Payne Park,Sarasota ,Florida,34237,9,4.0,27.3343544,-82.53012509999999,no,none,FL,34237,7770,327376,USA,42133.33333333333
886,brian-piccolo-sports-park,Brian Piccolo Sports Park,Hollywood ,Florida,33024,9,4.0,26.033185500000002,-80.2725653,no,none,FL,33024,37470,1909189,USA,50952.46864157993
887,buck-lake-dgc,Buck Lake Disc Golf Course,Tallahassee ,Florida,32317,9,4.0,30.446307,-84.212595,no,none,FL,32317,7820,654693,USA,83720.33248081841
888,buckhorn-park,Buckhorn Park,Valrico ,Florida,33596,9,,27.904219,-82.23496999999999,no,none,FL,33596,13650,1162728,USA,85181.53846153847
889,cemetery-point-park-disc-golf-course,Cemetery Point Park ,Cedar Key ,Florida,32625,8,3.0,29.145558,-83.0417765,no,none,FL,32625,700,47370,USA,67671.42857142857
890,chaindragon-freeport-sports-complex,ChainDragon at The Freeport Sports Complex,Freeport ,Florida,32439,18,4.0,30.4872815,-86.15187009999998,no,none,FL,32439,5460,351396,USA,64358.241758241755
891,cliff-stephens-park,Cliff Stephens Park,Clearwater ,Florida,33759,21,4.0,27.9740983,-82.7226979,no,none,FL,33759,9220,642807,USA,69718.76355748373
892,commons-park,Commons Park,Royal Palm Beach ,Florida,33411,18,5.0,26.6955225,-80.225009,no,none,FL,33411,35820,2441102,USA,68149.13456169737
893,community-hope-church,Community of Hope Church,Loxahatchee ,Florida,33470,9,,26.707136199999997,-80.26657540000001,no,none,FL,33470,14170,988611,USA,69767.88990825688
894,cornerstone-baptist-fellowship,Cornerstone Baptist Fellowship,Sebastian ,Florida,32958,9,,27.7789663,-80.46502629999999,no,none,FL,32958,13770,791598,USA,57487.14596949892
895,covenant-disc-golf-course,Covenant Disc Golf Course,Palm Bay ,Florida,32907,9,,28.010609600000002,-80.73060749999999,no,none,FL,32907,20610,943145,USA,45761.52353226589
896,palm-bay-regional-disc-golf-course,Palm Bay Regional Disc Golf Course,Palm Bay ,Florida,32907,18,3.0,27.9990119,-80.7296406,no,none,FL,32907,20610,943145,USA,45761.52353226589
897,crossroads-disc-golf-course,Crossroads Disc Golf Course,New Smyrna Beach ,Florida,32168,9,,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476
898,doris-leeper-disc-golf-course,Doris Leeper Disc Golf Course,New Smyrna ,Florida,32168,18,5.0,29.0696349,-80.9844615,no,none,FL,32168,14070,1014048,USA,72071.64179104476
899,holland-park,Holland Park,New Smyrna Beach ,Florida,32168,18,,29.0209208,-80.9600835,no,none,FL,32168,14070,1014048,USA,72071.64179104476
900,south-glencoe-disc-golf-course,South Glencoe Disc Golf Course,New Smyrna Beach ,Florida,32168,18,,28.9938735,-80.96436369999999,no,none,FL,32168,14070,1014048,USA,72071.64179104476
901,crosswynde-dgc,Crosswynde Disc Golf Course,Tampa ,Florida,33619,9,,27.960763,-82.31017109999999,no,none,FL,33619,17570,664190,USA,37802.50426863973
902,cypress-point-park-disc-golf-course,Cypress Point Park Disc Golf Course,Tampa ,Florida,33067,18,4.0,27.950731199999996,-82.5439709,no,none,FL,33067,12970,1767270,USA,136258.28835774862
903,cypress-preserve-park,Cypress Preserve Park,Sunrise ,Florida,33351,9,3.0,26.171658899999997,-80.2701386,no,none,FL,33351,18630,847317,USA,45481.32045088567
904,defunk-disco,DeFunk Disco,DeFuniak Springs ,Florida,32433,18,5.0,30.742901300000003,-86.1246284,no,none,FL,32433,6300,261825,USA,41559.52380952381
905,diamond-disc-golf-challenge,Diamond Disc Golf Challenge,Pensacola ,Florida,32502,9,,30.409277600000003,-87.224508,no,none,FL,32502,2110,206726,USA,97974.4075829384
906,st-lucie-village-heritage-park,Donald B. Moore Preserve,Fort Pierce ,Florida,34946,9,,27.5078908,-80.3464079,no,none,FL,34946,2860,114082,USA,39888.81118881119
907,dreher-park,Dreher Park ,WPB ,Florida,33405,18,5.0,26.6655994,-80.06958420000001,no,none,FL,33405,9770,797462,USA,81623.54145342887
908,easterlin-park,Easterlin Park,Ft. Lauderdale ,Florida,33309,18,3.0,26.1712822,-80.16091159999999,no,none,FL,33309,20340,909157,USA,44697.9842674533
909,ed-austin-park-fore-palms-disc-golf-course,Ed Austin Park (Fore Palms Disc Golf Course),Jacksonville ,Florida,32225,24,3.0,30.365592499999998,-81.5068395,no,none,FL,32225,28950,2090505,USA,72210.88082901554
910,edward-medard-disc-golf-park,Edward Medard Disc Golf Park,Plant City ,Florida,33567,18,4.0,27.928437899999995,-82.1621429,no,none,FL,33567,4650,258540,USA,55600.0
911,embrey-riddle-university-disc-golf-course,Embrey-Riddle University Disc Golf Course,Daytona Beach ,Florida,32114,9,,29.201686300000002,-81.0408868,no,none,FL,32114,13010,393962,USA,30281.4757878555
912,tuscawilla-park,Tuscawilla Park,Daytona Beach ,Florida,32114,18,4.0,29.1998394,-81.04008309999999,no,none,FL,32114,13010,393962,USA,30281.4757878555
913,estero-disc-golf-course,Estero Disc Golf Course,Estero ,Florida,33928,18,3.0,26.428415700000002,-81.8016828,no,none,FL,33928,13340,1556716,USA,116695.35232383809
914,extension-park,Extension Park,Cantonment ,Florida,32533,9,,30.5425784,-87.2992838,no,none,FL,32533,13830,882697,USA,63824.80115690528
915,f-burton-smith-park,F. Burton Smith Park,Cocoa ,Florida,32926,23,4.0,28.366301,-80.85714300000001,no,none,FL,32926,10580,557698,USA,52712.4763705104
916,fat-point-brewing,Fat Point Brewing,Punta Gorda ,Florida,33950,1,,26.9420397,-82.02930090000001,no,none,FL,33950,11530,1141823,USA,99030.61578490892
917,south-county-regional-park,South County Regional Park,Punta Gorda ,Florida,33950,18,,26.9332425,-82.03884959999999,no,none,FL,33950,11530,1141823,USA,99030.61578490892
918,ferry-park,Ferry Park,Fort Walton Beach ,Florida,32548,18,3.0,30.419037300000003,-86.5981891,no,none,FL,32548,11490,633784,USA,55159.617058311575
919,floral-park,Floral Park,Floral City ,Florida,34436,19,4.0,28.722065999999998,-82.30507490000001,no,none,FL,34436,3230,157235,USA,48679.56656346749
920,florida-state-university-reservation,Florida State University Reservation,Tallahassee ,Florida,32310,9,,30.401150899999998,-84.33625079999999,no,none,FL,32310,6210,219600,USA,35362.31884057971
921,forrest-hills-disc-golf-and-country-club,Forest Hills Disc Golf and Country Club,Hoiliday ,Florida,34690,18,,28.176021600000002,-82.7279205,no,none,FL,34690,6130,222550,USA,36305.05709624796
922,forest-park-0,Forest Park,Port Saint Joe ,Florida,32456,9,,29.8003223,-85.292695,no,none,FL,32456,3230,247686,USA,76682.9721362229
923,franz-ross-park,Franz Ross Park,Port Charlotte ,Florida,33948,9,,27.0086697,-82.1298807,no,none,FL,33948,8210,419519,USA,51098.53836784409
924,murdock-baptist-church-dgc,Murdock Baptist Church Disc Golf Course,Port Charlotte ,Florida,33948,5,,27.0030135,-82.144593,no,none,FL,33948,8210,419519,USA,51098.53836784409
925,fsu-panama-city,FSU Panama City,Panama City ,Florida,32405,18,,30.1895048,-85.72319350000001,no,none,FL,32405,11880,710216,USA,59782.49158249158
926,g-t-bray-park-disc-golf-course,G T Bray Park Disc Golf Course,Bradenton ,Florida,34209,18,,27.475462899999997,-82.6155423,no,none,FL,34209,16590,1416391,USA,85376.19047619047
927,gator-links-nla,Gator Links at NLA,Milton ,Florida,32583,18,4.0,30.6060135,-87.0736322,no,none,FL,32583,10760,603602,USA,56096.84014869889
928,pirates-cove-nla,Pirates Cove at NLA,Milton ,Florida,32583,9,,30.606303600000004,-87.0745572,no,none,FL,32583,10760,603602,USA,56096.84014869889
929,gordy-road,Gordy Road Preserve Disc Golf Course,Fort Pierce ,Florida,34945,27,4.0,27.397907,-80.397805,no,none,FL,34945,2100,133324,USA,63487.61904761905
930,halpatiokee-disc-golf-course,Halpatiokee Disc Golf Course,Stuart ,Florida,34997,10,,27.104093300000002,-80.257592,no,none,FL,34997,21470,1781467,USA,82974.70889613414
931,hammock-park,Hammock Park,Dunedin ,Florida,34698,9,4.0,28.032774100000005,-82.7812694,no,none,FL,34698,18990,1382427,USA,72797.63033175355
932,havana-springs-resort-disc-golf-course,Havana Springs Resort Disc Golf Course,Havana ,Florida,32333,12,,30.611069399999995,-84.4704415,no,none,FL,32333,5440,285356,USA,52455.147058823524
933,heritage-park-and-gardens-disc-golf-course,Heritage Park and Gardens Disc Golf Course,Live Oak ,Florida,32064,9,,30.2869751,-82.9737473,no,none,FL,32064,2960,122714,USA,41457.43243243243
934,heritage-park-dgc-0,Heritage Park Disc Golf Course,Perry ,Florida,32347,9,,30.122040999999996,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591
935,bulldog-dgc,The Bulldog DGC,Perry ,Florida,32347,9,,30.122040999999996,-83.584384,no,none,FL,32347,3050,150526,USA,49352.78688524591
936,hidden-oaks-disc-golf-course,Hidden Oaks Disc Golf Course,Lakeland ,Florida,33813,18,5.0,27.9249943,-81.9573678,no,none,FL,33813,16700,1591960,USA,95326.94610778445
937,historical-virginia-key-beach-park,Historic Virginia Key Beach Park,Virginia Key ,Florida,33149,9,2.0,25.7351393,-80.1566212,no,none,FL,33149,5360,1818558,USA,339283.20895522385
938,hitzman-optimist-disc-golf-course,Hitzman Optimist Disc Golf Course,Pensacola ,Florida,32504,9,4.0,30.488124,-87.1814233,no,none,FL,32504,11150,770129,USA,69069.86547085202
939,holloway-park-disc-golf-course,Holloway Park Disc Golf Course,Lakeland ,Florida,33803,18,,28.0079125,-81.9114498,no,none,FL,33803,13210,1063487,USA,80506.20741862226
940,hollyland-park,Hollyland Park,Holly Hill ,Florida,32117,9,3.0,29.2442537,-81.04107490000001,no,none,FL,32117,12360,426533,USA,34509.142394822
941,homestead-air-reserve-park,Homestead Air Reserve Park,Homestead ,Florida,33032,18,4.0,25.5123763,-80.3904598,no,none,FL,33032,24990,965831,USA,38648.69947979192
942,house-trees,House of Trees,Newberry ,Florida,32669,18,3.0,29.6533976,-82.6267345,no,none,FL,32669,6950,607443,USA,87401.87050359712
943,jack-mclean-park,Jack McLean Park,Tallahassee ,Florida,32305,24,,30.4077153,-84.2692616,no,none,FL,32305,8590,302122,USA,35171.362048894065
944,jonesville-park,Jonesville Park,Gainesville ,Florida,32606,18,4.0,29.6840821,-82.4935496,no,none,FL,32606,11530,957869,USA,83076.2359063313
945,kathryn-abby-hanna-park,Kathryn Abbey Hanna Park,Jacksonville ,Florida,32233,9,2.0,30.3709252,-81.4067718,no,none,FL,32233,12120,1234653,USA,101869.0594059406
946,kendall-indian-hammocks-park-east,Kendall Indian Hammocks Park (East),Miami (Kendall) ,Florida,33176,18,2.0,25.6940179,-80.37310459999999,no,none,FL,33176,25820,2419073,USA,93689.89155693262
947,kendall-indian-hammocks-park-west,Kendall Indian Hammocks Park (West),Miami (Kendall) ,Florida,33176,18,3.0,25.6940179,-80.37310459999999,no,none,FL,33176,25820,2419073,USA,93689.89155693262
948,kenny-dixon-sports-complex,Kenny Dixon Sports Complex,Bushnell ,Florida,33513,9,,28.6665067,-82.1267101,no,none,FL,33513,4810,238977,USA,49683.367983367985
949,kiwanis-hobart-park,Kiwanis Hobart Park,Vero Beach ,Florida,32967,9,,27.732812699999997,-80.44168,no,none,FL,32967,11480,891519,USA,77658.44947735191
950,lake-aurora-christian-camp,Lake Aurora Christian Camp,Lake Wales ,Florida,33898,18,3.0,27.882791499999996,-81.4671173,no,none,FL,33898,6650,368062,USA,55347.66917293232
951,champions-pointe-lake-hiawatha-preserve-blue-tees,Lake Hiawatha Preserve,Clermont ,Florida,34711,18,,28.570369899999996,-81.7806196,no,none,FL,34711,30930,2064074,USA,66733.72130617524
952,lake-okahumpka-park,Lake Okahumpka Park,WIldwood ,Florida,34785,9,,28.832960800000002,-82.0050021,no,none,FL,34785,5420,268582,USA,49553.87453874538
953,lake-wauburg,Lake Wauburg,Gainesville (Micanopy) ,Florida,32667,18,3.0,29.526267999999998,-82.304764,no,none,FL,32667,1780,129189,USA,72578.08988764047
954,lakeview-park,Lakeview Park,Sarasota ,Florida,34241,18,3.0,27.2897965,-82.42908249999999,no,none,FL,34241,7280,789404,USA,108434.61538461538
955,lakewood-park-0,Lakewood Park Regional Park ,Fort Pierce ,Florida,34952,18,,27.539488399999996,-80.4118854,no,none,FL,34952,20340,997227,USA,49027.876106194686
956,rotary-park-2,Rotary Park,Port St. Lucie ,Florida,34952,9,4.0,27.294997600000002,-80.2903495,no,none,FL,34952,20340,997227,USA,49027.876106194686
957,lewis-lake-disc-golf-macdill-afb,Lewis Lake Disc Golf at MacDill AFB,Tampa ,Florida,33621,12,,27.8332446,-82.4839414,no,none,FL,33621,810,45118,USA,55701.23456790124
958,liberty-park-2,Liberty Park,Lake Mary ,Florida,32746,9,,28.7693034,-81.32187940000001,no,none,FL,32746,21510,2211199,USA,102798.65178986518
959,limona-disc-golf-course,Limona Disc Golf Course,Brandon ,Florida,33510,9,2.0,27.960763,-82.31017109999999,no,none,FL,33510,14170,715089,USA,50464.99647141849
960,lincoln-avenue-park-west-disc-golf-course,Lincoln Avenue Park West Disc Golf Course,Mount Dora ,Florida,32757,9,,28.807707699999998,-81.633652,no,none,FL,32757,12920,956974,USA,74069.19504643962
961,nature-park-dgc-forres-park,Nature Park Disc Golf at Forres Park,Mount Dora ,Florida,32757,9,,28.802457,-81.6275872,no,none,FL,32757,12920,956974,USA,74069.19504643962
962,malabar-disc-golf,Malabar Disc Golf,Malabar ,Florida,32950,18,2.0,27.9977855,-80.5838954,no,none,FL,32950,2270,189135,USA,83319.38325991189
963,markham-park,Markham Park,Sunrise ,Florida,33326,18,5.0,26.127271899999997,-80.3596321,no,none,FL,33326,15790,1460156,USA,92473.4642178594
964,mccarty-ranch-preserve-disc-golf-course,McCarty Ranch Preserve Disc Golf Course,Port St. Lucie ,Florida,34987,18,,27.235805699999997,-80.4818105,no,none,FL,34987,6230,512237,USA,82221.02728731942
965,moccasin-creek-disc-golf-course,Moccasin Creek Disc Golf Course,Elkton ,Florida,32033,25,5.0,29.769453499999997,-81.45335779999999,no,none,FL,32033,2350,136962,USA,58281.70212765957
966,morgan-sports-complex,Morgan Sports Center,Destin ,Florida,32541,18,4.0,30.3876907,-86.46127259999999,no,none,FL,32541,10000,1482567,USA,148256.7
967,mosquito-creek,Mosquito Creek ,Sebring ,Florida,33875,9,5.0,27.4098249,-81.5377013,no,none,FL,33875,4680,272518,USA,58230.34188034188
968,muscadine-meadows,Muscadine Meadows,Fort Pierce ,Florida,34951,9,,27.5120103,-80.4255455,no,none,FL,34951,6980,341800,USA,48968.48137535816
969,nas-pensacola-corry-station,NAS Pensacola Corry Station,Pensacola ,Florida,32507,9,,30.402110999999998,-87.28842900000001,no,none,FL,32507,14450,1126869,USA,77984.01384083045
970,nas-whiting-field-disc-golf-course,NAS Whiting Field Disc Golf Course,Milton ,Florida,32570,9,3.0,30.6060135,-87.0736322,no,none,FL,32570,14180,738017,USA,52046.332863187585
971,new-world-disc-golf-cecil-field,New World Disc Golf at Cecil Field,Jacksonville ,Florida,32221,20,5.0,30.231719899999998,-81.89495840000001,no,none,FL,32221,13880,723964,USA,52158.78962536024
972,trinity-baptist-college-red,Trinity Baptist College - Red,Jacksonville ,Florida,32221,18,3.0,30.307049199999998,-81.7964312,no,none,FL,32221,13880,723964,USA,52158.78962536024
973,trinity-baptist-college-white,Trinity Baptist College - White,Jacksonville ,Florida,32221,18,,30.309367100000003,-81.79647220000001,no,none,FL,32221,13880,723964,USA,52158.78962536024
974,north-charlotte-regional-park,North Charlotte Regional Park,Port Charlotte ,Florida,33953,18,4.0,27.0125478,-82.17961700000001,no,none,FL,33953,3200,252998,USA,79061.875
975,north-east-coachman-park,North East Coachman Park,Clearwater ,Florida,33765,18,3.0,27.977533,-82.738012,no,none,FL,33765,6860,399447,USA,58228.42565597668
976,north-park-2,North Park,Ave Maria ,Florida,34142,9,,26.348569199999996,-81.4436923,no,none,FL,34142,10650,440994,USA,41407.887323943665
977,north-watertower-park,North Watertower Park,Sarasota ,Florida,34236,18,4.0,27.374376399999996,-82.54921970000001,no,none,FL,34236,7220,2341113,USA,324253.87811634346
978,northside-park-2,Northside Park,Tallahassee ,Florida,32312,9,,30.580053000000003,-84.2709745,no,none,FL,32312,16370,2153529,USA,131553.39034819792
979,northside-park-0,Northside Park,Gainesville ,Florida,32653,18,3.0,29.708017699999996,-82.3521155,no,none,FL,32653,6720,614365,USA,91423.36309523809
980,ocala-greenway-disc-golf-course,Ocala Greenway Disc Golf Course,Ocala ,Florida,34472,24,3.0,29.1623668,-82.0324307,no,none,FL,34472,13430,524926,USA,39086.07594936709
981,okeeheelee-park,Okeeheelee Park,West Palm Beach ,Florida,33413,18,4.0,26.657674699999998,-80.1636528,no,none,FL,33413,8320,408923,USA,49149.39903846153
982,oldsmar-dgc,Oldsmar Disc Golf Course,Oldsmar ,Florida,34677,18,4.0,28.0402344,-82.6965849,no,none,FL,34677,11600,1038395,USA,89516.81034482758
983,orangebrook-country-club,Orangebrook Country Club,Hollywood ,Florida,33021,18,,26.006221,-80.173772,no,none,FL,33021,23580,1750791,USA,74248.98218829517
984,osprey-dgc,Osprey Disc Golf Course,Hurlbert Field ,Florida,32544,5,3.0,30.4361963,-86.6849055,no,none,FL,32544,900,29135,USA,32372.222222222223
985,shane-kelly-park,Oviedo Disc Golf Course at Shane Kelly Park,Oviedo ,Florida,32765,9,2.0,28.6791168,-81.176213,no,none,FL,32765,28600,2300127,USA,80424.02097902099
986,palm-springs-public-park,Palm Springs Public Park,Naples ,Florida,34104,9,,26.1615477,-81.6956041,no,none,FL,34104,12620,814162,USA,64513.62916006339
987,palmetto-bay-villiage-center,Palmetto Bay Village Center,Palmetto Bay ,Florida,33157,21,3.0,25.603609600000002,-80.31154140000001,no,none,FL,33157,32560,2071933,USA,63634.3058968059
988,palmetto-trails,Palmetto Trails,Eustis ,Florida,32726,18,,28.865774,-81.6689012,no,none,FL,32726,9420,471025,USA,50002.65392781317
989,peace-community-park,Peace Community Park,Bradenton ,Florida,34205,9,,27.472562300000003,-82.5780703,no,none,FL,34205,14900,671273,USA,45051.87919463087
990,pga-national-park,PGA National Park,Palm Beach Gardens ,Florida,33418,18,1.0,26.811920299999997,-80.1364445,no,none,FL,33418,21450,4514235,USA,210453.8461538461
991,picnic-island-disc-golf,Picnic Island Disc Golf,Tampa ,Florida,33616,18,4.0,27.853489899999996,-82.55204029999999,no,none,FL,33616,7600,518437,USA,68215.3947368421
992,pirate-pointe-disc-golf-course,Pirate Pointe Disc Golf Course ,Fernandina Beach ,Florida,32034,9,,30.669681800000003,-81.4625919,no,none,FL,32034,18170,2536836,USA,139616.7308750688
993,plantation-heritage-disc-golf-course,Plantation Heritage Disc Golf Course,Plantation ,Florida,33317,18,4.0,26.106748,-80.2308788,no,none,FL,33317,18600,1209252,USA,65013.548387096766
994,eglin-air-force-base,Post'l Point Disc Golf at Eglin Air Force Base,Eglin Air Force Base ,Florida,32542,18,4.0,30.482806300000004,-86.47897840000002,no,none,FL,32542,1540,63114,USA,40983.11688311688
995,radford-dgc,Radford Disc Golf Course,Pensacola ,Florida,32508,9,,30.488124,-87.1814233,no,none,FL,32508,1060,33239,USA,31357.547169811318
996,reed-canal-park-disc-golf-course,Reed Canal Park Disc Golf Course,South Daytona ,Florida,32119,18,3.0,29.153674199999998,-81.01573499999999,no,none,FL,32119,10820,474637,USA,43866.63585951941
997,river-city-nature-park-alpha,River City Nature Park - Alpha,DeBary ,Florida,32713,18,4.0,28.8459115,-81.33277220000001,no,none,FL,32713,10270,689308,USA,67118.59785783837
998,river-city-nature-park-barwick,River City Nature Park - Barwick,DeBary ,Florida,32713,18,5.0,28.8459115,-81.33277220000001,no,none,FL,32713,10270,689308,USA,67118.59785783837
999,riverside-church-disc-golf-course,Riverside Church Disc Golf Course,Fort Myers ,Florida,33912,18,,26.544483000000003,-81.811541,no,none,FL,33912,9650,1165499,USA,120777.09844559584
1000,riviera-bay-park,Riviera Bay Park,St. Petersburg ,Florida,33702,1,,27.846829,-82.628663,no,none,FL,33702,15560,968569,USA,62247.36503856041
1001,ronnie-van-zant-memorial,Ronnie Van Zant Memorial,Green Cove Springs ,Florida,32043,36,3.0,30.046803000000004,-81.7946795,no,none,FL,32043,16040,1262352,USA,78700.2493765586
1002,sawmill-disc-golf-course,Sawmill Disc Golf Course,Ocala ,Florida,34482,20,4.0,29.220112100000005,-82.0473285,no,none,FL,34482,8670,519668,USA,59938.638985005775
1003,shady-brook-greenway-park,Shady Brook Greenway Park,Lake Panasoffkee ,Florida,33585,9,,28.759482799999997,-82.0961925,no,none,FL,33585,530,27161,USA,51247.16981132076
1004,showmens-dgc,Showmen's Disc Golf Course,Riverview ,Florida,33578,18,,27.866277899999996,-82.3782483,no,none,FL,33578,26140,1486719,USA,56875.24866105585
1005,silent-lake-disc-golf-course,Silent Lake Disc Golf Course,Deerfield Beach ,Florida,33442,18,,26.313650300000003,-80.15468790000001,no,none,FL,33442,14410,849040,USA,58920.194309507286
1006,southwest-middle-school,Southwest Middle School,Palm Bay ,Florida,32909,6,,27.990321100000003,-80.6597518,no,none,FL,32909,16350,783667,USA,47930.70336391436
